Roll No.,G CODE,Sections
SIASUG2022-0141,SOCL328,A
SIASUG2022-0141,DATA201-B,A
SIASUG2022-0141,HIST330|SOCL330|POLT330,A
SIASUG2022-0141,COMP431|ARTS431,A
SIASUG2022-0141,SOCL411|POLT411,A
SIASPG2023-0028,ECON210-B,A
SIASPG2023-0028,MATH333,A
SIASPG2023-0028,ENVS221|LITT242,A
SIASPG2023-0028,HIST339,A
SIASPG2023-0028,MATH257,A
SIASUG2021-0163,MATH191|COMP201,A
SIASUG2021-0163,ECON206,A
SIASUG2021-0163,HIST303|PHIL315|LITT306,A
SIASUG2021-0163,MATH061&PHYS061,A
SIASUG2021-0163,ECON201-A,A
SIASUG2022-0047,ARTS205,A
SIASUG2022-0047,POLT203,A
SIASUG2022-0047,ENVS221|LITT242,A
SIASUG2022-0047,ENVS242|SOCL242|POLT221,A
SIASUG2022-0047,LITT208,A
SIASUG2022-0072,PHYS231,A
SIASUG2022-0072,SOCL325|ENVS325,A
SIASUG2022-0072,COMP311|MATH311,A
SIASUG2022-0072,PHIL214|PHIL314&PHIL414,A
SIASUG2022-0072,CHEM321,A
SIASUG2022-0091,BIOS306|CHEM305,A
SIASUG2022-0091,COMP203,A
SIASUG2022-0091,COMP235,A
SIASUG2022-0091,ENVS242|SOCL242|POLT221,A
SIASUG2022-0091,CHEM216,A
SIASUG2022-0096,HIST314|SOCL351|POLT351,A
SIASUG2022-0096,COMP203,A
SIASUG2022-0096,COMP332&COMP432,A
SIASUG2022-0096,POLT334|SOCL334,A
SIASUG2022-0096,DATA201-A,A
SIASUG2022-0116,BUSI317,A
SIASUG2022-0116,BUSI319,A
SIASUG2022-0116,CHEM319,A
SIASUG2022-0116,PHYS327,A
SIASUG2022-0116,PHYS443,A
SIASUG2022-0133,ECON210-B,A
SIASUG2022-0133,CHEM431,A
SIASUG2022-0133,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2022-0133,POLT203,A
SIASUG2022-0133,CHEM321,A
SIASUG2022-0141,BIOS231|CHEM231,A
SIASUG2022-0141,ENVS328,A
SIASUG2022-0141,ARTS205,A
SIASUG2022-0141,BIOS306|CHEM305,A
SIASUG2022-0141,COMP203,A
SIASUG2022-0143,PSYC209,A
SIASUG2022-0143,COMP332&COMP432,A
SIASUG2022-0143,CHEM207,A
SIASUG2022-0143,ENVS221|LITT242,A
SIASUG2022-0143,ECON207,A
SIASUG2022-0157,PSYC327,A
SIASUG2022-0157,MATH203,A
SIASUG2022-0157,ENVS250|PHIL211,A
SIASUG2022-0157,LITT208,A
SIASUG2022-0157,BUSI211|PSYC213,A
SIASUG2022-0164,CHEM322|BIOS322,A
SIASUG2022-0164,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2022-0164,COMP329|MATH329&COMP429|MATH429,A
SIASUG2022-0164,POLT205,A
SIASUG2022-0164,PHYS226,A
SIASUG2022-0182,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0182,MATH257,A
SIASUG2022-0182,PSYC208,A
SIASUG2022-0182,CHEM219,A
SIASUG2022-0182,CHEM319,A
SIASUG2022-0135,MATH257,A
SIASUG2022-0135,COMP203,A
SIASUG2022-0135,BIOS224,A
SIASUG2022-0135,COMP431|ARTS431,A
SIASUG2022-0135,POLT412,A
SIASUG2022-0007,ECON210-A,A
SIASUG2022-0007,PHYS311,A
SIASUG2022-0007,CHEM440,A
SIASUG2022-0007,CHEM322|BIOS322,A
SIASUG2022-0007,MATH344&MATH444,A
SIASPG2023-0021,BIOS251|HIST251,A
SIASPG2023-0021,PHYS345,A
SIASPG2023-0021,COMP347&COMP447,A
SIASPG2023-0021,PHYS226,A
SIASPG2023-0021,SOCL201|POLT201,A
SIASPG2023-0033,ARTS236|LITT234,A
SIASPG2023-0033,COMP207,A
SIASPG2023-0033,SOCL411|POLT411,A
SIASPG2023-0033,ECON210-A,A
SIASPG2023-0033,PSYC437,A
SIASUG2021-0095,COMP347&COMP447,A
SIASUG2021-0095,CHEM431,A
SIASUG2021-0095,PSYC437,A
SIASUG2021-0095,ECON206,A
SIASUG2021-0095,MATH226,A
SIASUG2021-0190,PHIL214|PHIL314&PHIL414,A
SIASUG2021-0190,PSYC440,A
SIASUG2021-0190,ECON332&ECON432,A
SIASUG2021-0190,SOCL411|POLT411,A
SIASUG2021-0190,PHYS327,A
SIASUG2021-0176,PHYS443,A
SIASUG2021-0176,POLT205,A
SIASUG2021-0176,MATH203,A
SIASUG2021-0176,ARTS224,A
SIASUG2021-0176,COMP431|ARTS431,A
SIASPG2023-0020,ENVS250|PHIL211,A
SIASPG2023-0020,SOCL411|POLT411,A
SIASPG2023-0020,PHYS360&PHYS460,A
SIASPG2023-0020,CHEM319,A
SIASPG2023-0020,HIST326&HIST426,A
SIASPG2023-0021,HIST339,A
SIASPG2023-0021,SOCL325|ENVS325,A
SIASPG2023-0021,PSYC208,A
SIASPG2023-0021,POLT412,A
SIASPG2023-0021,HIST314|SOCL351|POLT351,A
SIASPG2023-0028,PHYS226,A
SIASPG2023-0028,MATH333,A
SIASPG2023-0028,ECON330|BUSI330&ECON430|BUSI430,A
SIASPG2023-0028,CHEM207,A
SIASPG2023-0028,CHEM440,A
SIASPG2023-0033,POLT415|SOCL415,A
SIASPG2023-0033,ECON330|BUSI330&ECON430|BUSI430,A
SIASPG2023-0033,ARTS235|ENVS237,A
SIASPG2023-0033,BUSI319,A
SIASPG2023-0033,BIOS432|CHEM432,A
SIASUG2021-0204,ARTS224,A
SIASUG2021-0204,COMP203,A
SIASUG2021-0204,POLT205,A
SIASUG2021-0204,PSYC209,A
SIASUG2021-0204,BUSI318,A
SIASPhD2023-0002,COMP328&COMP428,A
SIASPhD2023-0002,SOCL328,A
SIASPhD2023-0002,HIST330|SOCL330|POLT330,A
SIASPhD2023-0002,COMP235,A
SIASPhD2023-0002,BUSI318,A
SIASUG2021-0089,CHEM433,A
SIASUG2021-0089,SOCL325|ENVS325,A
SIASUG2021-0089,CWPC601,A
SIASUG2021-0089,BIOS409|ENVS409,A
SIASUG2021-0089,PSYC209,A
SIASUG2021-0101,BUSI211|PSYC213,A
SIASUG2021-0101,ECON315|SOCL323|BUSI312,A
SIASUG2021-0101,BIOS432|CHEM432,A
SIASUG2021-0101,BIOS409|ENVS409,A
SIASUG2021-0101,MATH355&MATH455,A
SIASUG2021-0119,ECON315|SOCL323|BUSI312,A
SIASUG2021-0119,BIOS409|ENVS409,A
SIASUG2021-0119,ENVS250|PHIL211,A
SIASUG2021-0119,ECON333&ECON433,A
SIASUG2021-0119,CHEM431,A
SIASUG2021-0139,MATH344&MATH444,A
SIASUG2021-0139,COMP332&COMP432,A
SIASUG2021-0139,CHEM219,A
SIASUG2021-0139,PHIL214|PHIL314&PHIL414,A
SIASUG2021-0139,BUSI319,A
SIASUG2022-0010,PHYS216|COMP216,A
SIASUG2022-0010,ARTS233,A
SIASUG2022-0010,COMP347&COMP447,A
SIASUG2022-0010,BIOS306|CHEM305,A
SIASUG2022-0010,POLT333|SOCL333,A
SIASUG2022-0084,BIOS231|CHEM231,A
SIASUG2022-0084,BUSI211|PSYC213,A
SIASUG2022-0084,COMP207,A
SIASUG2022-0084,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2022-0084,DATA201-A,A
SIASUG2022-0110,ECON315|SOCL323|BUSI312,A
SIASUG2022-0110,PHYS226,A
SIASUG2022-0110,LITT208,A
SIASUG2022-0110,ENVS328,A
SIASUG2022-0110,CHEM321,A
SIASUG2022-0119,HIST314|SOCL351|POLT351,A
SIASUG2022-0119,ECON210-A,A
SIASUG2022-0119,BIOS306|CHEM305,A
SIASUG2022-0119,CHEM207,A
SIASUG2022-0119,POLT415|SOCL415,A
SIASUG2022-0144,BIOS221,A
SIASUG2022-0144,BUSI201,A
SIASUG2022-0144,DATA201-B,A
SIASUG2022-0144,COMP311|MATH311,A
SIASUG2022-0144,HIST326&HIST426,A
SIASUG2022-0191,LITT208,A
SIASUG2022-0191,COMP329|MATH329&COMP429|MATH429,A
SIASUG2022-0191,HIST314|SOCL351|POLT351,A
SIASUG2022-0191,PSYC437,A
SIASUG2022-0191,CWPC601,A
SIASPhD2023-0002,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASPhD2023-0002,SOCL325|ENVS325,A
SIASPhD2023-0002,ECON321&ECON421,A
SIASPhD2023-0002,COMP332&COMP432,A
SIASPhD2023-0002,PSYC437,A
SIASUG2022-0003,COMP328&COMP428,A
SIASUG2022-0003,PHYS231,A
SIASUG2022-0003,COMP347&COMP447,A
SIASUG2022-0003,MATH203,A
SIASUG2022-0003,CHEM440,A
SIASUG2022-0022,ECON210-A,A
SIASUG2022-0022,BIOS251|HIST251,A
SIASUG2022-0022,ECON332&ECON432,A
SIASUG2022-0022,ARTS235|ENVS237,A
SIASUG2022-0022,CHEM431,A
SIASUG2023-0045,BIOS432|CHEM432,A
SIASUG2023-0045,PSYC442,A
SIASUG2023-0045,HIST330|SOCL330|POLT330,A
SIASUG2023-0045,POLT415|SOCL415,A
SIASUG2023-0045,COMP235,A
SIASUG2023-0073,COMP350,A
SIASUG2023-0073,COMP310&COMP410,A
SIASUG2023-0073,PSYC327,A
SIASUG2023-0073,PSYC437,A
SIASUG2023-0073,PHYS443,A
SIASUG2023-0080,BIOS432|CHEM432,A
SIASUG2023-0080,BUSI211|PSYC213,A
SIASUG2023-0080,ECON332&ECON432,A
SIASUG2023-0080,COMP328&COMP428,A
SIASUG2023-0080,COMP347&COMP447,A
SIASUG2023-0081,ECON333&ECON433,A
SIASUG2023-0081,ECON206,A
SIASUG2023-0081,COMP203,A
SIASUG2023-0081,HIST326&HIST426,A
SIASUG2023-0081,COMP311|MATH311,A
SIASUG2023-0089,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2023-0089,CWPC601,A
SIASUG2023-0089,HIST303|PHIL315|LITT306,A
SIASUG2023-0089,ARTS233,A
SIASUG2023-0089,BIOS432|CHEM432,A
SIASUG2023-0121,POLT333|SOCL333,A
SIASUG2023-0121,BIOS224,A
SIASUG2023-0121,ENVS242|SOCL242|POLT221,A
SIASUG2023-0121,ECON201-A,A
SIASUG2023-0121,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2023-0140,CHEM322|BIOS322,A
SIASUG2023-0140,PHYS216|COMP216,A
SIASUG2023-0140,ENVS245,A
SIASUG2023-0140,COMP332&COMP432,A
SIASUG2023-0140,POLT333|SOCL333,A
SIASUG2023-0160,MATH333,A
SIASUG2023-0160,COMP207,A
SIASUG2023-0160,PHYS360&PHYS460,A
SIASUG2023-0160,MATH191|COMP201,A
SIASUG2023-0160,COMP203,A
SIASUG2023-0167,PHIL214|PHIL314&PHIL414,A
SIASUG2023-0167,BUSI319,A
SIASUG2023-0167,MATH061&PHYS061,A
SIASUG2023-0167,CHEM322|BIOS322,A
SIASUG2023-0167,PHYS226,A
SIASUG2023-0199,CWPC601,A
SIASUG2023-0199,HIST314|SOCL351|POLT351,A
SIASUG2023-0199,ARTS205,A
SIASUG2023-0199,PHYS216|COMP216,A
SIASUG2023-0199,ARTS224,A
SIASUG2023-0208,POLT334|SOCL334,A
SIASUG2023-0208,PSYC345&PSYC445,A
SIASUG2023-0208,ECON333&ECON433,A
SIASUG2023-0208,COMP203,A
SIASUG2023-0208,PSYC251|SOCL251,A
SIASUG2023-0227,SOCL328,A
SIASUG2023-0227,POLT333|SOCL333,A
SIASUG2023-0227,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2023-0227,PHYS327,A
SIASUG2023-0227,MATH226,A
SIASUG2023-0236,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2023-0236,BIOS221,A
SIASUG2023-0236,BIOS224,A
SIASUG2023-0236,CHEM434,A
SIASUG2023-0236,MATH344&MATH444,A
SIASUG2023-0257,ECON209,A
SIASUG2023-0257,MATH355&MATH455,A
SIASUG2023-0257,COMP207,A
SIASUG2023-0257,BIOS432|CHEM432,A
SIASUG2023-0257,MATH257,A
SIASUG2023-0278,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2023-0278,ECON201-A,A
SIASUG2023-0278,ECON207,A
SIASUG2023-0278,ARTS233,A
SIASUG2023-0278,COMP235,A
SIASUG2023-0289,HIST339,A
SIASUG2023-0289,PHYS360&PHYS460,A
SIASUG2023-0289,COMP329|MATH329&COMP429|MATH429,A
SIASUG2023-0289,POLT412,A
SIASUG2023-0289,HIST326&HIST426,A
SIASUG2023-0292,PHYS327,A
SIASUG2023-0292,SOCL411|POLT411,A
SIASUG2023-0292,BIOS231|CHEM231,A
SIASUG2023-0292,ECON210-A,A
SIASUG2023-0292,PHYS360&PHYS460,A
SIASPhD2023-0001,ENVS250|PHIL211,A
SIASPhD2023-0001,MATH257,A
SIASPhD2023-0001,SOCL411|POLT411,A
SIASPhD2023-0001,HIST314|SOCL351|POLT351,A
SIASPhD2023-0001,POLT205,A
SIASUG2023-0304,PHYS110,A
SIASUG2023-0304,POLT412,A
SIASUG2023-0304,PSYC209,A
SIASUG2023-0304,COMP347&COMP447,A
SIASUG2023-0304,ARTS224,A
SIASPG2023-0002,HIST326&HIST426,A
SIASPG2023-0002,ECON330|BUSI330&ECON430|BUSI430,A
SIASPG2023-0002,MATH305&MATH405,A
SIASPG2023-0002,PSYC327,A
SIASPG2023-0002,ARTS233,A
SIASPG2023-0011,POLT203,A
SIASPG2023-0011,ECON210-A,A
SIASPG2023-0011,ARTS235|ENVS237,A
SIASPG2023-0011,POLT415|SOCL415,A
SIASPG2023-0011,SOCL325|ENVS325,A
SIASUG2021-0095,MATH344&MATH444,A
SIASUG2021-0095,CHEM207,A
SIASUG2021-0095,ARTS233,A
SIASUG2021-0095,COMP311|MATH311,A
SIASUG2021-0095,BIOS306|CHEM305,A
SIASUG2022-0010,PHYS110,A
SIASUG2022-0010,ENVS242|SOCL242|POLT221,A
SIASUG2022-0010,HIST330|SOCL330|POLT330,A
SIASUG2022-0010,DATA201-A,A
SIASUG2022-0010,CHEM440,A
SIASUG2022-0084,ECON210-A,A
SIASUG2022-0084,MATH257,A
SIASUG2022-0084,POLT205,A
SIASUG2022-0084,BIOS251|HIST251,A
SIASUG2022-0084,ARTS236|LITT234,A
SIASUG2022-0191,BUSI201,A
SIASUG2022-0191,ENVS250|PHIL211,A
SIASUG2022-0191,COMP311|MATH311,A
SIASUG2022-0191,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0191,ECON315|SOCL323|BUSI312,A
SIASUG2021-0004,ECON207,A
SIASUG2021-0004,PSYC327,A
SIASUG2021-0004,BIOS227|ENVS227|PSYC227,A
SIASUG2021-0004,SOCL325|ENVS325,A
SIASUG2021-0004,PHYS327,A
SIASUG2021-0093,POLT333|SOCL333,A
SIASUG2021-0093,CHEM322|BIOS322,A
SIASUG2021-0093,ECON209,A
SIASUG2021-0093,MATH333,A
SIASUG2021-0093,SOCL325|ENVS325,A
SIASPG2023-0020,ECON315|SOCL323|BUSI312,A
SIASPG2023-0020,PSYC437,A
SIASPG2023-0020,PSYC208,A
SIASPG2023-0020,PHYS443,A
SIASPG2023-0020,MATH061&PHYS061,A
SIASUG2021-0029,CHEM219,A
SIASUG2021-0029,BIOS231|CHEM231,A
SIASUG2021-0029,HIST326&HIST426,A
SIASUG2021-0029,ARTS224,A
SIASUG2021-0029,ARTS236|LITT234,A
SIASPG2023-0025,POLT415|SOCL415,A
SIASPG2023-0025,CHEM434,A
SIASPG2023-0025,COMP329|MATH329&COMP429|MATH429,A
SIASPG2023-0025,CHEM433,A
SIASPG2023-0025,ECON201-A,A
SIASUG2023-0084,PHYS360&PHYS460,A
SIASUG2023-0084,CHEM433,A
SIASUG2023-0084,ENVS221|LITT242,A
SIASUG2023-0084,PSYC209,A
SIASUG2023-0084,BUSI318,A
SIASUG2021-0092,BIOS231|CHEM231,A
SIASUG2021-0092,PHYS110,A
SIASUG2021-0092,ECON201-B,A
SIASUG2021-0092,PHYS226,A
SIASUG2021-0092,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2022-0010,MATH226,A
SIASUG2022-0010,BIOS251|HIST251,A
SIASUG2022-0010,HIST326&HIST426,A
SIASUG2022-0010,PSYC251|SOCL251,A
SIASUG2022-0010,PSYC437,A
SIASUG2022-0055,PHYS110,A
SIASUG2022-0055,PHYS216|COMP216,A
SIASUG2022-0055,LITT208,A
SIASUG2022-0055,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2022-0055,BUSI201,A
SIASUG2022-0060,ECON332&ECON432,A
SIASUG2022-0060,MATH333,A
SIASUG2022-0060,PSYC442,A
SIASUG2022-0060,ECON315|SOCL323|BUSI312,A
SIASUG2022-0060,PHYS226,A
SIASUG2022-0073,POLT415|SOCL415,A
SIASUG2022-0073,BUSI319,A
SIASUG2022-0073,MATH344&MATH444,A
SIASUG2022-0073,SOCL328,A
SIASUG2022-0073,CHEM216,A
SIASUG2022-0101,SOCL328,A
SIASUG2022-0101,PHYS345,A
SIASUG2022-0101,PHYS226,A
SIASUG2022-0101,PHIL214|PHIL314&PHIL414,A
SIASUG2022-0101,COMP329|MATH329&COMP429|MATH429,A
SIASUG2022-0145,BIOS231|CHEM231,A
SIASUG2022-0145,ECON210-B,A
SIASUG2022-0145,HIST314|SOCL351|POLT351,A
SIASUG2022-0145,ENVS328,A
SIASUG2022-0145,PHYS231,A
SIASUG2022-0169,PSYC440,A
SIASUG2022-0169,COMP347&COMP447,A
SIASUG2022-0169,COMP207,A
SIASUG2022-0169,COMP350,A
SIASUG2022-0169,COMP329|MATH329&COMP429|MATH429,A
SIASUG2023-0031,ARTS235|ENVS237,A
SIASUG2023-0031,MATH305&MATH405,A
SIASUG2023-0031,PSYC209,A
SIASUG2023-0031,BIOS432|CHEM432,A
SIASUG2023-0031,ECON315|SOCL323|BUSI312,A
SIASUG2023-0035,PHYS311,A
SIASUG2023-0035,CHEM322|BIOS322,A
SIASUG2023-0035,MATH355&MATH455,A
SIASUG2023-0035,PSYC442,A
SIASUG2023-0035,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2023-0036,BIOS306|CHEM305,A
SIASUG2023-0036,ECON210-B,A
SIASUG2023-0036,PHYS231,A
SIASUG2023-0036,CHEM433,A
SIASUG2023-0036,BUSI317,A
SIASUG2023-0051,CHEM322|BIOS322,A
SIASUG2023-0051,PSYC327,A
SIASUG2023-0051,ECON207,A
SIASUG2023-0051,PHYS110,A
SIASUG2023-0051,MATH305&MATH405,A
SIASUG2023-0066,BUSI201,A
SIASUG2023-0066,SOCL328,A
SIASUG2023-0066,COMP350,A
SIASUG2023-0066,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2023-0066,BIOS227|ENVS227|PSYC227,A
SIASUG2023-0097,POLT203,A
SIASUG2023-0097,BIOS227|ENVS227|PSYC227,A
SIASUG2023-0097,PSYC440,A
SIASUG2023-0097,COMP431|ARTS431,A
SIASUG2023-0097,BIOS221,A
SIASUG2023-0113,ECON210-A,A
SIASUG2023-0113,COMP329|MATH329&COMP429|MATH429,A
SIASUG2023-0113,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2023-0113,PSYC345&PSYC445,A
SIASUG2023-0113,ECON332&ECON432,A
SIASUG2023-0138,ENVS221|LITT242,A
SIASUG2023-0138,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2023-0138,MATH344&MATH444,A
SIASUG2023-0138,COMP235,A
SIASUG2023-0138,POLT334|SOCL334,A
SIASUG2023-0147,COMP328&COMP428,A
SIASUG2023-0147,BIOS221,A
SIASUG2023-0147,PSYC345&PSYC445,A
SIASUG2023-0147,LITT208,A
SIASUG2023-0147,BIOS409|ENVS409,A
SIASUG2023-0164,CHEM321,A
SIASUG2023-0164,PSYC345&PSYC445,A
SIASUG2023-0164,MATH226,A
SIASUG2023-0164,COMP347&COMP447,A
SIASUG2023-0164,DATA201-B,A
SIASUG2023-0176,ECON210-A,A
SIASUG2023-0176,ARTS236|LITT234,A
SIASUG2023-0176,LITT212|ARTS232,A
SIASUG2023-0176,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2023-0176,COMP350,A
SIASUG2023-0181,POLT334|SOCL334,A
SIASUG2023-0181,POLT203,A
SIASUG2023-0181,ECON332&ECON432,A
SIASUG2023-0181,PSYC327,A
SIASUG2023-0181,COMP203,A
SIASUG2023-0187,SOCL328,A
SIASUG2023-0187,ECON207,A
SIASUG2023-0187,HIST303|PHIL315|LITT306,A
SIASUG2023-0187,PSYC209,A
SIASUG2023-0187,BIOS227|ENVS227|PSYC227,A
SIASUG2023-0212,HIST303|PHIL315|LITT306,A
SIASUG2023-0212,ARTS233,A
SIASUG2023-0212,BIOS224,A
SIASUG2023-0212,HIST330|SOCL330|POLT330,A
SIASUG2023-0212,PSYC440,A
SIASUG2023-0217,PSYC345&PSYC445,A
SIASUG2023-0217,POLT333|SOCL333,A
SIASUG2023-0217,POLT415|SOCL415,A
SIASUG2023-0217,CWPC601,A
SIASUG2023-0217,PHYS231,A
SIASUG2023-0224,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2023-0224,CHEM434,A
SIASUG2023-0224,BIOS251|HIST251,A
SIASUG2023-0224,PHYS345,A
SIASUG2023-0224,PHYS311,A
SIASUG2023-0234,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2023-0234,MATH226,A
SIASUG2023-0234,BUSI317,A
SIASUG2023-0234,PHYS327,A
SIASUG2023-0234,DATA201-B,A
SIASUG2023-0240,MATH061&PHYS061,A
SIASUG2023-0240,POLT203,A
SIASUG2023-0240,ECON315|SOCL323|BUSI312,A
SIASUG2023-0240,ENVS421,A
SIASUG2023-0240,CHEM434,A
SIASUG2023-0265,ECON315|SOCL323|BUSI312,A
SIASUG2023-0265,HIST326&HIST426,A
SIASUG2023-0265,POLT334|SOCL334,A
SIASUG2023-0265,ARTS233,A
SIASUG2023-0265,CHEM216,A
SIASUG2023-0282,ECON201-B,A
SIASUG2023-0282,BIOS409|ENVS409,A
SIASUG2023-0282,BIOS306|CHEM305,A
SIASUG2023-0282,ECON210-B,A
SIASUG2023-0282,CHEM322|BIOS322,A
SIASUG2023-0295,BIOS224,A
SIASUG2023-0295,COMP328&COMP428,A
SIASUG2023-0295,BUSI201,A
SIASUG2023-0295,COMP329|MATH329&COMP429|MATH429,A
SIASUG2023-0295,ENVS242|SOCL242|POLT221,A
SIASUG2023-0305,BIOS221,A
SIASUG2023-0305,SOCL328,A
SIASUG2023-0305,ENVS221|LITT242,A
SIASUG2023-0305,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2023-0305,ARTS234|PHIL234|PSYC235,A
SIASUG2021-0077,POLT333|SOCL333,A
SIASUG2021-0077,ECON209,A
SIASUG2021-0077,BUSI317,A
SIASUG2021-0077,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2021-0077,MATH355&MATH455,A
SIASUG2023-0128,ECON201-B,A
SIASUG2023-0128,SOCL201|POLT201,A
SIASUG2023-0128,SOCL325|ENVS325,A
SIASUG2023-0128,ECON332&ECON432,A
SIASUG2023-0128,DATA201-B,A
SIASPG2023-0005,PSYC345&PSYC445,A
SIASPG2023-0005,SOCL328,A
SIASPG2023-0005,MATH333,A
SIASPG2023-0005,CHEM207,A
SIASPG2023-0005,HIST330|SOCL330|POLT330,A
SIASUG2021-0012,POLT415|SOCL415,A
SIASUG2021-0012,BIOS306|CHEM305,A
SIASUG2021-0012,ARTS235|ENVS237,A
SIASUG2021-0012,BIOS221,A
SIASUG2021-0012,COMP207,A
SIASUG2021-0024,POLT415|SOCL415,A
SIASUG2021-0024,ECON207,A
SIASUG2021-0024,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2021-0024,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2021-0024,CWPC601,A
SIASUG2021-0035,HIST339,A
SIASUG2021-0035,ECON206,A
SIASUG2021-0035,PHIL214|PHIL314&PHIL414,A
SIASUG2021-0035,COMP347&COMP447,A
SIASUG2021-0035,PSYC440,A
SIASUG2021-0036,PSYC442,A
SIASUG2021-0036,SOCL201|POLT201,A
SIASUG2021-0036,POLT415|SOCL415,A
SIASUG2021-0036,SOCL325|ENVS325,A
SIASUG2021-0036,HIST326&HIST426,A
SIASUG2021-0051,COMP350,A
SIASUG2021-0051,PHYS345,A
SIASUG2021-0051,CWPC601,A
SIASUG2021-0051,ECON210-B,A
SIASUG2021-0051,ARTS205,A
SIASUG2021-0087,CWPC601,A
SIASUG2021-0087,ECON315|SOCL323|BUSI312,A
SIASUG2021-0087,HIST314|SOCL351|POLT351,A
SIASUG2021-0087,BUSI201,A
SIASUG2021-0087,ARTS235|ENVS237,A
SIASUG2021-0101,ARTS233,A
SIASUG2021-0101,SOCL411|POLT411,A
SIASUG2021-0101,PHYS327,A
SIASUG2021-0101,POLT334|SOCL334,A
SIASUG2021-0101,BIOS251|HIST251,A
SIASUG2021-0117,BUSI211|PSYC213,A
SIASUG2021-0117,ECON201-B,A
SIASUG2021-0117,HIST330|SOCL330|POLT330,A
SIASUG2021-0117,ARTS233,A
SIASUG2021-0117,CHEM319,A
SIASUG2021-0177,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2021-0177,ECON209,A
SIASUG2021-0177,ENVS245,A
SIASUG2021-0177,SOCL325|ENVS325,A
SIASUG2021-0177,ARTS235|ENVS237,A
SIASUG2021-0178,CHEM433,A
SIASUG2021-0178,ARTS234|PHIL234|PSYC235,A
SIASUG2021-0178,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2021-0178,ECON209,A
SIASUG2021-0178,PHYS110,A
SIASUG2021-0194,BUSI319,A
SIASUG2021-0194,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2021-0194,PHIL214|PHIL314&PHIL414,A
SIASUG2021-0194,PHYS345,A
SIASUG2021-0194,POLT333|SOCL333,A
SIASUG2022-0003,COMP207,A
SIASUG2022-0003,CHEM322|BIOS322,A
SIASUG2022-0003,CHEM434,A
SIASUG2022-0003,BIOS251|HIST251,A
SIASUG2022-0003,ENVS245,A
SIASUG2022-0010,ARTS235|ENVS237,A
SIASUG2022-0010,PSYC437,A
SIASUG2022-0010,DATA201-B,A
SIASUG2022-0010,CHEM219,A
SIASUG2022-0010,COMP203,A
SIASUG2022-0022,ECON201-A,A
SIASUG2022-0022,ARTS224,A
SIASUG2022-0022,BIOS221,A
SIASUG2022-0022,COMP310&COMP410,A
SIASUG2022-0022,ENVS250|PHIL211,A
SIASUG2022-0044,BIOS227|ENVS227|PSYC227,A
SIASUG2022-0044,PSYC327,A
SIASUG2022-0044,POLT203,A
SIASUG2022-0044,COMP328&COMP428,A
SIASUG2022-0044,ECON207,A
SIASUG2022-0051,CHEM219,A
SIASUG2022-0051,BUSI318,A
SIASUG2022-0051,PHYS231,A
SIASUG2022-0051,PSYC345&PSYC445,A
SIASUG2022-0051,BIOS231|CHEM231,A
SIASUG2022-0074,MATH061&PHYS061,A
SIASUG2022-0074,BIOS409|ENVS409,A
SIASUG2022-0074,MATH191|COMP201,A
SIASUG2022-0074,ECON315|SOCL323|BUSI312,A
SIASUG2022-0074,HIST330|SOCL330|POLT330,A
SIASUG2022-0104,HIST339,A
SIASUG2022-0104,PSYC208,A
SIASUG2022-0104,ECON210-B,A
SIASUG2022-0104,SOCL325|ENVS325,A
SIASUG2022-0104,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0106,CWPC601,A
